anchor_id,anchor_name,anchor_category,anchor_subcategory,address_or_intersection,latitude,longitude,zip_code,source_name,source_url,retrieval_date,confidence_level,relevance_to_under5,relevance_to_parent_caregiver,relevance_to_hgl,duplicate_of_school_layer,duplicate_of_competitor_layer,notes
OLD-1,Union Square Park,Community centers,Community centers,,40.7359,-73.9911,10003,Existing local family anchor data,local repo public/data/hgl_family_anchors.geojson,2026-06-11,Medium,Medium,Medium,Community family-program context where publicly listed.,False,False,Existing public-context anchor carried forward.
FA-V5-2-0002,SoHo,Museums / culture,attraction,,40.72288,-73.9987505,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/158809984,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1590,532 Gallery Thomas Jaeckel,Museums / culture,gallery,,40.7495009,-74.0047674,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974150,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1591,Dobrinka Salzman Gallery,Museums / culture,gallery,532 West 25th Street,40.7494518,-74.0048244,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974151,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1592,Petzel Gallery,Museums / culture,gallery,520 West 25th Street,40.7492373,-74.0042332,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974152,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1593,Lehmann Maupin,Museums / culture,gallery,501 West 24th Street,40.7485353,-74.0038445,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974153,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1594,Silverlens Galleries,Museums / culture,gallery,505 West 24th Street,40.7486434,-74.0040119,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974154,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1595,Marianne Boesky Gallery,Museums / culture,gallery,509 West 24th Street,40.7487557,-74.0043141,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974155,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1596,Marianne Boesky Gallery,Museums / culture,gallery,507 West 24th Street,40.7486851,-74.004134,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974156,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1597,Luhring Augustine Gallery,Museums / culture,gallery,531 West 24th Street,40.7491116,-74.0050793,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974157,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1598,Print Center New York,Museums / culture,gallery,535 West 24th Street,40.749162,-74.0052774,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974158,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1599,Gagosian,Museums / culture,gallery,541 West 24th Street,40.7492448,-74.0054902,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974159,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1600,C24 Gallery,Museums / culture,gallery,560 West 24th Street,40.7492207,-74.0061341,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974160,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1601,Fredericks & Freiser,Museums / culture,gallery,536 West 24th Street,40.7490119,-74.0055599,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974161,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1602,Philippe Labaune Gallery,Museums / culture,gallery,534 West 24th Street,40.7489832,-74.0054342,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974162,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1603,Anna Zorina Gallery,Museums / culture,gallery,532 West 24th Street,40.7489431,-74.0053524,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974163,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1604,Cavalier Gallery,Museums / culture,gallery,530 West 24th Street,40.7489086,-74.0052508,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974164,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1605,Hunter Dunbar Projects,Museums / culture,gallery,524 West 24th Street,40.748787,-74.0049963,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974165,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1606,Unix Gallery,Museums / culture,gallery,520 West 24th Street,40.7487261,-74.0048372,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974166,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1607,Susan Inglett Gallery,Museums / culture,gallery,522 West 24th Street,40.7487583,-74.0048993,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974167,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1608,Lisson Gallery,Museums / culture,gallery,508 West 24th Street,40.7485502,-74.0044742,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974168,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1609,Lisson Gallery,Museums / culture,gallery,504 West 24th Street,40.7485172,-74.0043407,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974169,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1610,Asya Geisberg Gallery,Museums / culture,gallery,537b West 23rd Street,40.7484842,-74.0055651,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974170,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1611,Margaret Thatcher Projects,Museums / culture,gallery,539 West 23rd Street,40.7485387,-74.0056655,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974171,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1612,Crossing Art,Museums / culture,gallery,559 West 23rd Street,40.7488232,-74.006396,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974172,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1613,Fremin Gallery,Museums / culture,gallery,520 West 23rd Street,40.7478552,-74.0049853,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10859974173,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1614,Malin Gallery,Museums / culture,gallery,515 West 29th Street,40.75193,-74.0022364,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703819,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1615,Microscope Gallery,Museums / culture,gallery,525 West 29th Street,40.7521088,-74.0026522,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703820,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1616,Viridian Artists,Museums / culture,gallery,548 West 28th Street,40.7516496,-74.0041354,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703821,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1617,Carter Burden Gallery,Museums / culture,gallery,548 West 28th Street,40.7516054,-74.0041652,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703822,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1618,Blue Mountain Gallery,Museums / culture,gallery,547 West 27th Street,40.7512794,-74.0045116,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703823,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1619,Montserrat Contemporary Art,Museums / culture,gallery,547 West 27th Street,40.7512504,-74.0044236,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703824,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1620,Bowery Gallery,Museums / culture,gallery,547 West 27th Street,40.7513197,-74.0044835,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703825,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1621,Prince Street Gallery,Museums / culture,gallery,547 West 27th Street,40.7513549,-74.004452,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703826,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1622,The Painting Center,Museums / culture,gallery,547 West 27th Street,40.7512854,-74.0043977,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703827,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1623,Ross + Kramer Gallery,Museums / culture,gallery,515 West 27th Street,40.7507088,-74.0031538,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703828,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1624,Kasmin Gallery,Museums / culture,gallery,509 West 27th Street,40.750597,-74.0029311,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703829,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1625,De Buck Gallery,Museums / culture,gallery,507 West 27th Street,40.7505056,-74.0027621,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703830,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1626,The Global Fine Art Contemporary Art Gallery,Museums / culture,gallery,507 West 27th Street,40.7505158,-74.0027353,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703832,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1627,Kasmin Gallery,Museums / culture,gallery,297 10th Avenue,40.750406,-74.0024698,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703833,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1628,Galerie Templon,Museums / culture,gallery,293 10th Avenue,40.7501683,-74.0026414,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703834,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1629,Nancy Hoffman Gallery,Museums / culture,gallery,520 West 27th Street,40.7505666,-74.0034944,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10860703835,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1630,Miles McEnery Gallery,Museums / culture,gallery,511 West 22nd Street,40.7474277,-74.0053206,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861418204,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1631,Sugarlift Gallery,Museums / culture,gallery,508 West 28th Street,40.7509297,-74.0024163,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861434352,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1632,Davidson Gallery,Museums / culture,gallery,521 West 26th Street,40.7501702,-74.0037157,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861434353,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1633,Albertz Benda Gallery,Museums / culture,gallery,515 West 26th Street,40.7500552,-74.0035864,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861434354,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1634,Hollis Taggart Gallery,Museums / culture,gallery,521 West 26th Street,40.7501299,-74.0037594,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861434355,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1635,Friedman Benda Gallery,Museums / culture,gallery,515 West 26th Street,40.7501029,-74.0035148,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861434356,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1636,Ryan Lee Gallery,Museums / culture,gallery,515 West 26th Street,40.7501197,-74.0035878,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861434357,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1637,Thomas Erben Gallery,Museums / culture,gallery,526 West 26th Street,40.7499597,-74.0041571,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861434358,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1638,BravinLee Gallery,Museums / culture,gallery,526 West 26th Street,40.7499417,-74.0042354,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861434359,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1639,Morgan Lehman Gallery,Museums / culture,gallery,526 West 26th Street,40.7499777,-74.0041101,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861434360,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1640,Hesse Flatow Gallery,Museums / culture,gallery,508 West 26th Street,40.7497344,-74.0036085,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861434361,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1641,Deborah Bell Photographs,Museums / culture,gallery,526 West 26th Street,40.749941,-74.0041149,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861434362,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1642,Alexander Gray Associates Gallery,Museums / culture,gallery,510 West 26th Street,40.7497859,-74.0036422,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861434363,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1643,Daniel Cooney Fine Art Gallery,Museums / culture,gallery,508 West 26th Street,40.7497076,-74.0036348,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861434364,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1644,David Richard Gallery,Museums / culture,gallery,508 West 26th Street,40.7496717,-74.0036627,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861507195,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1645,David Richard Gallery,Museums / culture,gallery,526 West 26th Street,40.7498958,-74.0041512,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861507196,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1646,Yossi Milo Gallery,Museums / culture,gallery,245 10th Avenue,40.7487598,-74.0036923,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861507197,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1647,Pace Gallery,Museums / culture,gallery,510 West 25th Street,40.7491212,-74.0039931,10001,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861507198,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1648,Miles McEnery Gallery,Museums / culture,gallery,515 West 22nd Street,40.7475186,-74.0055719,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861543605,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1649,Miles McEnery Gallery,Museums / culture,gallery,525 West 22nd Street,40.7476043,-74.0057558,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861543606,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1650,Miles McEnery Gallery,Museums / culture,gallery,520 West 21st Street,40.7467488,-74.0062465,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861543607,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1651,Yancey Richardson Gallery,Museums / culture,gallery,525 West 22nd Street,40.7475857,-74.0057016,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861543608,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1652,DC Moore Gallery,Museums / culture,gallery,535 West 22nd Street,40.7477676,-74.006149,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861543609,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1653,Dia Chelsea,Museums / culture,gallery,537 West 22nd Street,40.7478387,-74.0063018,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861543610,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1654,Hauser & Wirth,Museums / culture,gallery,542 West 22nd Street,40.7477523,-74.0066657,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861543611,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1655,Harper's Chelsea,Museums / culture,gallery,534 West 22nd Street,40.747657,-74.0064084,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861543612,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1656,Sikkema Jenkins & Co.,Museums / culture,gallery,530 West 22nd Street,40.7474851,-74.0060323,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861543613,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1657,Matthew Marks Gallery,Museums / culture,gallery,526 West 22nd Street,40.7474526,-74.0059397,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861543614,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1658,Matthew Marks Gallery,Museums / culture,gallery,522 West 22nd Street,40.7473449,-74.0056957,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861543615,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1659,Harper's Chelsea,Museums / culture,gallery,512 West 22nd Street,40.7472321,-74.0054315,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10861543616,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1660,Nara Roesler Gallery,Museums / culture,gallery,511 West 21st Street,40.7467918,-74.0057122,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196734,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1661,Tina Kim Gallery,Museums / culture,gallery,525 West 21st Street,40.7470553,-74.0063448,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196735,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1662,Kravets Wehby Gallery,Museums / culture,gallery,521 West 21st Street,40.7469617,-74.006111,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196736,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1663,Tanya Bonakdar Gallery,Museums / culture,gallery,521 West 21st Street,40.7470364,-74.0062914,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196737,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1664,Hales Gallery,Museums / culture,gallery,547 West 20th Street,40.746867,-74.0076175,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196738,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1665,Paula Cooper Gallery,Museums / culture,gallery,534 West 21st Street,40.7470049,-74.0068341,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196739,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1666,Gladstone Gallery,Museums / culture,gallery,530 West 21st Street,40.7469471,-74.0066777,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196740,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1667,Gagosian,Museums / culture,gallery,522 West 21st Street,40.7468093,-74.0063973,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196741,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1668,Galleria Ca' d'Oro,Museums / culture,gallery,179 10th Avenue,40.7462737,-74.0054234,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196742,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1669,Washburn Gallery,Museums / culture,gallery,177 10th Avenue,40.7462423,-74.0054891,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196743,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1670,Praxis Gallery,Museums / culture,gallery,501 West 20th Street,40.7460607,-74.0057581,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196744,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1671,Jack Shainman Gallery,Museums / culture,gallery,513 West 20th Street,40.7462478,-74.0062412,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196745,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1672,Sean Horton Gallery,Museums / culture,gallery,515 West 20th Street,40.7462709,-74.006296,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196746,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1673,Ricco/Maresca Gallery,Museums / culture,gallery,529 West 20th Street,40.7465171,-74.0068656,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196747,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1674,Kathryn Markel Fine Arts,Museums / culture,gallery,529 West 20th Street,40.7465678,-74.0068303,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196748,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1675,ACA Galleries,Museums / culture,gallery,529 West 20th Street,40.7465429,-74.0068474,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196749,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1676,Elizabeth Harris Gallery,Museums / culture,gallery,529 West 20th Street,40.7465936,-74.0068108,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196750,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1677,David Zwirner Gallery,Museums / culture,gallery,537 West 20th Street,40.7466379,-74.0071808,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196751,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1678,Kurimanzutto Gallery,Museums / culture,gallery,520 West 20th Street,40.7462706,-74.0069444,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196752,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1679,David Kordansky Gallery,Museums / culture,gallery,520 West 20th Street,40.7462173,-74.0067977,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873196753,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1680,Ulrik Gallery,Museums / culture,gallery,453 West 17th Street,40.7439372,-74.0061805,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873303785,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1681,Slag Gallery,Museums / culture,gallery,522 West 19th Street,40.745518,-74.0069617,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873303786,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-1682,Michael Rosenfield Art,Museums / culture,gallery,100 11th Avenue,40.7461924,-74.0077206,10011,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/10873303787,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
